conversation_id_str,created_at,favorite_count,id_str,sentiment,full_text,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
"1,79E+23",Fri May 24 09:20:41 +0000 2024,0,"1,79E+23",positive,Kronologi kematian Fat Cat gamer asal China yang bunuh diri akibat putus cinta menarik perhatian. Pasalnya mantan kekasihnya menunjukan sikap yang tak sopan saat melakukan klarifikasi.,,podcast_tyler,in,"Nav City | Pekanbaru, Riau",0,0,0,https://x.com/podcast_tyler/status/1793935138696667416,"1,45E+22",podcast_tyler
"1,79E+23",Fri May 24 09:20:04 +0000 2024,0,"1,79E+23",positive,@tanyarlfes putus nder save yourself dia engga niat bunuh diri dia cuma mau perhatian kamu doang. believe me i was there ex gw dulu gitu nder dan gw berharap dia beneran mati skrg. instead saving her i got drowned dia g mau sembuh dia g sakit dia tau kamu lemah kalau dia kek gitu.,,tanyarlfes,in,,0,0,0,https://x.com/dbargo_/status/1793934982945337660,108627476,dbargo_
"1,79E+23",Fri May 24 09:19:54 +0000 2024,1,"1,79E+23",neutral,@RandomWorldWar Yg jadi pertanyaan Kapal kecil Cuman berbekal Kanon 40mm dan senapan mesin berani sengaja nantang Evertsen? Ini emang misi bunuh diri atau gimana sih?,,RandomWorldWar,in,,0,3,0,https://x.com/fajarditimur/status/1793934940452815129,"1,17E+23",fajarditimur
"1,79E+23",Fri May 24 09:19:01 +0000 2024,3,"1,79E+23",neutral,Mengkonsumsi narkoba sama saja kamu bunuh diri #bnnkabserdangbedagai #sergaibersinar #indonesiabersihnarkoba https://t.co/rtk9qybRzm,https://pbs.twimg.com/media/GOVV1_ObkAAsL7O.jpg,,in,Kabupaten Serdang Bedagai,0,0,0,https://x.com/bnnkabsergai/status/1793934721560547708,"1,57E+23",bnnkabsergai
"1,79E+23",Fri May 24 09:13:35 +0000 2024,0,"1,79E+23",positive,@Widino biasanya gabut nginep bertiga pernah kejadian roomnya tuh gede kamar mandinya sampe terasa lah vibes horornya mana temen aku cerita ttg bunuh diri di hotel tsb,,Widino,in,,0,1,0,https://x.com/seethesea_____/status/1793933351071654106,"1,67E+22",seethesea_____
"1,79E+23",Fri May 24 09:11:30 +0000 2024,83,"1,79E+23",positive,@miecagoan Hai nder silahkan baca surat An-Nisa' ayat 29-30. Allah melarang kita untuk bunuh diri Janganlah kamu membunuh dirimu. Sesungguhnya Allah adalah Maha Penyayang kepadamu. Pahami kata bunuh membunuh adalah perbuatan dosa membunuh hewan secara sengaja membunuh manusia (+) https://t.co/yVn1Q1TEKj,https://pbs.twimg.com/media/GOVUZIKaAAAxROK.jpg,miecagoan,in,,1,1,9,https://x.com/iskmpxaya/status/1793932826401968584,"1,61E+23",iskmpxaya
"1,79E+22",Fri May 24 09:05:02 +0000 2024,0,"1,79E+23",negative,@ch_chotimah2 Halah.. Bunuh diri saja kalau gak kuat,,ch_chotimah2,in,,0,0,0,https://x.com/Wisang4321/status/1793931199045632001,"1,44E+22",Wisang4321
"1,79E+23",Fri May 24 09:02:11 +0000 2024,0,"1,79E+23",neutral,Buntut Oknum TNI Bunuh Diri Menkominfo sebut Indonesia Darurat Judi Oline: Buntut tewasnya oknum TNI Lettu Laut Eko Damara lantaran diduga bunuh diri usai terlilit utang akibat judi online. Sontak buat Menkominfo Budi Arie berkomentar https://t.co/jSbt5AZZKe https://t.co/9CVoNJS73n,https://pbs.twimg.com/media/GOVSRQ-aAAAfdrB.jpg,,in,"Pulo Gadung, Indonesia",0,1,0,https://x.com/tvOneNews/status/1793930484453671389,55507370,tvOneNews
"1,79E+23",Fri May 24 09:01:16 +0000 2024,0,"1,79E+23",neutral,3. 13 REASONS WHY Menceritakan ttg siswa SMA Clay Jensen &amp; Hannah Baker yg melakukan bunuh diri setelah mengalami pembullyan di sekolahnya. Sekotak kaset yang direkam oleh Hannah sebelum bunuh diri adalah rincian 13 alasan ia mengakhiri hidupnya. 9/10 https://t.co/T7CYsFE8pE,https://pbs.twimg.com/media/GOVSDhobkAEm9BC.jpg,stefioh,in,Indonesia,0,1,0,https://x.com/stefioh/status/1793930254387708303,2481714512,stefioh
"1,79E+23",Fri May 24 09:00:13 +0000 2024,1,"1,79E+23",positive,@sosmedkeras Kuat yaaa kalo cape istirahat jangan bunuh diri walaupun dunia emng melelahkan km masih punya Allah swt yg ga akan ninggalin km,,sosmedkeras,in,"Purwokerto, Jawa Tengah",0,0,0,https://x.com/szwasprawita/status/1793929987936129144,239734774,szwasprawita
"1,79E+22",Fri May 24 08:59:31 +0000 2024,0,"1,79E+23",positive,@bukannamabaru Waduh..jangan pake bunuh diri dong,,bukannamabaru,in,Konoha,0,1,0,https://x.com/jamtanganhijau/status/1793929812425494706,2816155645,jamtanganhijau
"1,79E+23",Fri May 24 08:45:51 +0000 2024,9,"1,79E+23",neutral,@yozizora @cingreborn Barangkali teteh kurang darah kelebihan darah darah tinggi atau mungkin kolestrol. Labil banget diagnosa nya???? Terus case nya disini percobaan bunuh diri kenapa di kasih nya cefixime sama farsifen??,,yozizora,in,,0,1,1,https://x.com/skydrgntra/status/1793926374945849504,"1,38E+23",skydrgntra
"1,79E+23",Fri May 24 08:44:20 +0000 2024,0,"1,79E+23",neutral,@JPFBASE mastermind bukan manipulatif lagi nder. inget arc yg jembatan itu itu gila bgt dia bisa ngebunuh orang tapi dimata orang orang itu bunuh diri mindblowing. real membunuh tanpa menyentuh,,JPFBASE,in,grey’s universe,0,0,0,https://x.com/ddemcn/status/1793925989283799279,"1,71E+23",ddemcn
"1,79E+23",Fri May 24 08:40:01 +0000 2024,0,"1,79E+23",neutral,@penjiah @cokolezatos @Allfqrt @moviemenfes louis jg tukeran tuh sbnrnya pengen nyelamatin adele yg mau bunuh diri tp malah jd ga bisa balik2 lg dan ikut mati jadinya,,jyujaen,in,,0,1,0,https://x.com/jyujaen/status/1793924904779399660,"1,45E+23",jyujaen
"1,79E+23",Fri May 24 08:39:24 +0000 2024,0,"1,79E+23",positive,@penjiah @cokolezatos @Allfqrt @moviemenfes jd emg setelah mereka tukeran jiwa itu sama si rob selalu dibunuh dulu adele di badan dia langsung didorong ke sumur. kalau louis yg di badan adele itu emg lg mau bunuh diri dgn cara ngebakar rumah jd abis tukeran langsung kejebak di dalem rumah yg lg kebakar.,,penjiah,in,,0,1,0,https://x.com/jyujaen/status/1793924750202564703,"1,45E+23",jyujaen
"1,79E+23",Fri May 24 08:38:48 +0000 2024,3,"1,79E+23",neutral,@LinggaPrnm44610 @maubeli_ @kdrama_menfess Fans lama dia waktu awal dia debut juga ada yg dia atau keluarganya korban dari bapak ibunya si dain yg sampe meninggal bunuh diri. Makanya ada fans lama dia kecewa itu pas dia mau nikah sama dain. Kalo gak salah sampe ngundurin dari dari Airen.,,LinggaPrnm44610,in,,0,0,0,https://x.com/moshmoshiy/status/1793924599723577665,"1,20E+23",moshmoshiy
"1,79E+23",Fri May 24 08:34:29 +0000 2024,0,"1,79E+23",neutral,Kau nak bunuh org pun guna sumbangan America lagi. Diorang ni ekceli miskin. Tapi terasa mcm diri tu besar.,,,in,bi/she/her,0,0,0,https://x.com/sambal_maniac/status/1793923512706728127,4641074574,sambal_maniac
"1,79E+23",Fri May 24 08:31:14 +0000 2024,0,"1,79E+23",neutral,Walk away! Aku dulu ada ex macam ni. Hari hari kata nak bunuh diri. Trauma dump sampai aku sendiri develop anxious emotions. Takpernah ada bila aku perlukan. Tapi bila suruh dapatkan pertolongan dkt hospital taknak pulak. Bila aku nak tinggalkan dia dia kata aku toxic. Pundek,,,in,,0,0,0,https://x.com/IfaZulaikha_/status/1793922696033804628,619961633,IfaZulaikha_
"1,79E+23",Fri May 24 08:27:11 +0000 2024,0,"1,79E+23",neutral,Katanyaa ga pernh punya mantan si A tapi pas putus kenapa mau bunuh diri ? Bahkan katanya hampir gilaaa Wkwkkwkwkakwk,,,in,,0,0,0,https://x.com/NilamLestari20/status/1793921676721475929,"1,59E+22",NilamLestari20
"1,79E+23",Fri May 24 08:25:30 +0000 2024,0,"1,79E+23",negative,ramai ye nikah harini. bye nak bunuh diri,,,in,,0,0,0,https://x.com/kraaat0s/status/1793921249649033623,"7,34E+22",kraaat0s
"1,79E+23",Fri May 24 08:25:21 +0000 2024,0,"1,79E+23",neutral,nyari tiket timur/utara/selatan 3pcs yg harga 250 aja kasian temen saya pengen banget nonton. ngeri bunuh diri duh cc : @liVe5MG,,,in,,1,0,2,https://x.com/3dgeal/status/1793921213624173048,"1,57E+23",3dgeal
"1,79E+23",Fri May 24 08:24:26 +0000 2024,0,"1,79E+23",positive,Tak perlu bunuh diri untuk mati. Cukup berikan tulusmu pada orang yg salah maka kau akan merasakan mati di setiap harinya.,,,in,"Tangerang, Indonesia",0,0,0,https://x.com/weinnnnnn/status/1793920983432327298,"1,27E+23",weinnnnnn
"1,79E+23",Fri May 24 08:18:54 +0000 2024,0,"1,79E+23",positive,Cang cut sengketa cangcut parebut ijut ngaributken lendir bulu kanjut mitosna ketetapan Alloh kanjut modol dibawah tiang lamer mitosna cita kayang bumi langit semesta gol bunuh diri mitosna sahid,,,in,,0,0,0,https://x.com/Ib_Mufti/status/1793919591791604144,"1,06E+23",Ib_Mufti
"1,79E+23",Fri May 24 08:05:01 +0000 2024,0,"1,79E+23",negative,@Heraloebss @kementan suruh bunuh diri aja itu si yasin limpo,,Heraloebss,in,dihatimu,0,0,0,https://x.com/Lostama18/status/1793916095612723341,"9,50E+22",Lostama18
"1,79E+23",Fri May 24 08:04:03 +0000 2024,0,"1,79E+23",neutral,Indonesia Darurat Judi Online Jokowi Murka Ada Perwira TNI Sampai Bunuh Diri https://t.co/yQwqh8X29A,https://pbs.twimg.com/amplify_video_thumb/1793915021975805952/img/XIDNMaEjzDzCdUGc.jpg,,in,Indonesia,0,1,0,https://x.com/merdekadotcom/status/1793915852015948109,456426648,merdekadotcom
"1,79E+23",Fri May 24 07:57:41 +0000 2024,0,"1,79E+23",neutral,Tragedi Anggota TNI: Mengapa Bunuh Diri Terkait Utang Judi Online? Baca artikel selengkapnya disini : https://t.co/hwIQtte71T #tni #menkominfo,,,in,"Jawa Barat, Indonesia",0,0,0,https://x.com/imadlabmed/status/1793914253021499556,1012127305,imadlabmed
"1,79E+23",Fri May 24 07:57:02 +0000 2024,0,"1,79E+23",neutral,@health_malaysia Patotla Laki byk bunuh diri,,health_malaysia,in,"Keele, England",0,0,0,https://x.com/RazrRazer/status/1793914088181153822,"7,06E+22",RazrRazer
"1,79E+23",Fri May 24 07:56:35 +0000 2024,0,"1,79E+23",neutral,Menkominfo: Ada Perwira TNI Bunuh Diri karena Utang Judi Online! https://t.co/Lks8NmaPYR https://t.co/3RQ0mgSwiZ,https://pbs.twimg.com/media/GOVDQHsboAARbdu.jpg,,in,"Bireuen, Aceh",0,0,0,https://x.com/kabarbireuen/status/1793913972594446635,"8,97E+22",kabarbireuen
"1,79E+23",Fri May 24 07:55:10 +0000 2024,12,"1,79E+23",positive,@AYo147721 @trusnted @kdrama_menfess dia dihujat kalo ga salah karena mertuanya kriminal kan ya sampe banyak korbannua yg bunuh diri trs waktu itu seunggi bikin klarifikasi ala gt deh blunder pokonya trs makin dihujat,,AYo147721,in,,0,0,0,https://x.com/flayourdie/status/1793913616498077855,"1,77E+23",flayourdie
"1,79E+23",Fri May 24 07:48:09 +0000 2024,0,"1,79E+23",neutral,ini tentang kepolisian dan penyidik forensik kerja sama soal kasus bunuh diri yang di set up kayak kasus pembunuhan berantai SERUU walaupun di eps 1 dan 2 boring bgt trus alur nya lamaaa tp ternyata seru jugakk 8 eps and it takes me 3 days to watch ini series china,,,in,24/7 deppressed,0,0,0,https://x.com/NlSHIMURA_RlKI/status/1793911852369584134,"1,47E+23",NlSHIMURA_RlKI
"1,79E+23",Fri May 24 07:40:15 +0000 2024,0,"1,79E+23",neutral,@CImtgr Apakah bunuh diri itu cerdas dan pintar? Apakah jual diri jd lacur itu cerdas dan pintar? Apakah makan hewan sembarang itu cerdas dan pintar?,,CImtgr,in,,0,0,0,https://x.com/SevensRoad77/status/1793909862323327084,"1,51E+23",SevensRoad77
"1,79E+23",Fri May 24 07:32:56 +0000 2024,2,"1,79E+23",positive,@awesomeposted Menakutkan semuanya. Itu jahiliah. Bangsa yang hebat secara ekonomi dan tekhnologi. Tapi menyembah pada matahari meyakini bunuh diri adalah pertanggung jawaban. India pun sama. Sekelas orang hebatnya rutin memoleskan tahi sapi kewajahnya.,,awesomeposted,in,,0,2,0,https://x.com/loktaba/status/1793908022361862350,"1,48E+23",loktaba
"1,79E+23",Fri May 24 07:30:36 +0000 2024,0,"1,79E+23",positive,Menkominfo Budi Arie menyoroti masalah judi online yang dinilai telah mengkhawatirkan. Bahkan gegara judi online ada seorang perwira TNI yang bunuh diri. https://t.co/qpAYLFuNwf,,,in,Jakarta,0,0,0,https://x.com/erakinimedia/status/1793907434215621077,"1,67E+22",erakinimedia
"1,79E+23",Fri May 24 07:23:08 +0000 2024,1,"1,79E+23",neutral,Anggota TNI Bunuh Diri Gegara Terlilit Utang Menkominfo: Indonesia Darurat Judi Online! https://t.co/CBG1851lFd,,,in,,0,0,0,https://x.com/VIVAcoid/status/1793905556610338824,41730943,VIVAcoid
"1,79E+22",Fri May 24 07:18:50 +0000 2024,0,"1,79E+22",neutral,@find_phill96471 @jalilword SILA BUNUH DIRI!!!!!,,find_phill96471,in,,0,0,0,https://x.com/KarimFarookee/status/1793904475889156363,"1,27E+23",KarimFarookee
"1,79E+23",Fri May 24 07:05:16 +0000 2024,0,"1,79E+22",positive,@Miduk17 Kasusnya sudah lama mana mungkin bisa nemu pelakunya kecuali pelakunya menyerahkan diri... Ayo yang bunuh Vina ngaku deh,,Miduk17,in,,0,0,0,https://x.com/aliridho790/status/1793901061734121525,"1,55E+23",aliridho790
"1,79E+22",Fri May 24 07:00:27 +0000 2024,0,"1,79E+22",negative,Ngancurin idup jangan nanggung. Mari kita mabu sampe malu. Ngesex sampe sakit. Bodo amatan sama telfon ibuk. Kalo udah bosan dan cape tinggal bunuh diri. Selesai. Mari idup!,,,in,,0,5,0,https://x.com/bukannamabaru/status/1793899847692734670,"1,32E+23",bukannamabaru
"1,79E+23",Fri May 24 06:48:32 +0000 2024,4,"1,79E+22",positive,@kdrama_menfess Byk fans lsg gak terima dulu dia nikah sama bininya. Krn bininya juga nikmatin dulu uang hasil menipu dari ortunya. Korbannya malah ada yg bunuh diri. Lsg ngotot belain. Sampe skrg mrk gak di penjara. Minta maaf aja gak. Kasian para korban keserakahan mertuanya,,kdrama_menfess,in,,0,0,2,https://x.com/number_dita/status/1793896849881043260,"1,32E+23",number_dita
"1,79E+23",Fri May 24 06:48:30 +0000 2024,0,"1,79E+22",neutral,@Fubuk1slut Kali aja itu cara dia bunuh diri,,Fubuk1slut,in,Indonesia,0,1,0,https://x.com/diarilakor/status/1793896841169584248,"1,69E+22",diarilakor
"1,79E+23",Fri May 24 06:46:58 +0000 2024,1,"1,79E+22",neutral,@Jae93450484 @kadrunmampos Rasulullah jg 3x cb bunuh diri. Mau ketawa?,,Jae93450484,in,,0,1,0,https://x.com/bnsphrxyzzz/status/1793896456769638746,"1,64E+23",bnsphrxyzzz
"1,79E+22",Fri May 24 06:44:00 +0000 2024,0,"1,79E+22",negative,Dari sudut hati aku mahu bunuh diri aku yang sekarang ni.,,,in,,0,0,0,https://x.com/Adhamhimself/status/1793895707549790571,"1,01E+22",Adhamhimself
"1,79E+22",Fri May 24 06:41:31 +0000 2024,0,"1,79E+22",negative,dari melek mata smpek mrem lagi serumah tp dibilang gamau nemenin utigue bunuh diri aja anjingggg,,,in,,0,0,0,https://x.com/saripahh_/status/1793895084443967791,4805186838,saripahh_
"1,79E+23",Fri May 24 06:38:51 +0000 2024,0,"1,79E+23",neutral,Simulasi bunuh diri di Wuthering Waves https://t.co/YQR1mFPE4L,https://pbs.twimg.com/ext_tw_video_thumb/1793894287484321792/pu/img/g0Jam-vXgSJ9FgDT.jpg,,in,"Serd D-9, Vampire Village",0,0,0,https://x.com/jofvker/status/1793894413783232647,"1,49E+23",jofvker
"1,79E+23",Fri May 24 05:44:34 +0000 2024,0,"1,79E+23",negative,bunuh diri anjing keluar gk make kacamata,,,in,,0,0,0,https://x.com/dzimarru/status/1793880753119568342,"1,49E+23",dzimarru
"1,79E+23",Fri May 24 05:42:34 +0000 2024,12,"1,79E+23",positive,Menkominfo Rudiantara menyatakan Indonesia darurat judi online. Ia menyinggung anggota TNI yang bunuh diri usai terlilit utang akibat judi online. https://t.co/niasdeIhtS,,,in,Jakarta,5,21,4,https://x.com/kompascom/status/1793880250134511851,23343960,kompascom
"1,79E+23",Fri May 24 05:34:26 +0000 2024,1,"1,79E+23",positive,teruntuk kamu tetap semangat biar lah nanti waktu yang akan menjawab semuanya. tidak bisa berkata kata manis indah apalagi kata tentang kebahagian nanti Ada yang lansung panas Dan mungkin Ada yang bunuh diri mmmm sekali Lagi semangat,,,in,,0,0,0,https://x.com/Aisha7535952477/status/1793878199639945330,"1,77E+23",Aisha7535952477
"1,79E+23",Fri May 24 05:27:13 +0000 2024,0,"1,79E+23",positive,Angka bunuh diri tinggi karena tingkat stres juga tinggi selain karena gencetan kebutuhan hidup perilaku masyarakat yang menyimpang seperti bullying rape dsb juga termasuk alasan korsel termasuk negara yang suicide rate nya tinggi. Tekanan mereka dari dalam dan luar,,,in,ind/eng/kor,0,2,0,https://x.com/ressilient/status/1793876385028796549,"1,29E+23",ressilient
"1,79E+23",Fri May 24 05:05:04 +0000 2024,0,"1,79E+23",neutral,Dankormar Pastikan Kematian Lettu Eko Damara Akibat Bunuh Diri - iNews Pagi 24/05 https://t.co/C8yedhs9jb,,,in,iNews Tower,0,0,0,https://x.com/officialinews_/status/1793870811688006073,132078023,officialinews_
"1,79E+23",Fri May 24 05:04:39 +0000 2024,0,"1,79E+23",positive,Aku baru tau kasus ini temen aku pernah bilang ada kasus gamer yang bunuh diri karena ditingal pacarnya,,itsvinanur,in,"&TEAM, ENHA ♡",0,0,0,https://x.com/itsvinanur/status/1793870705693728862,"1,20E+23",itsvinanur
"1,79E+23",Fri May 24 05:01:27 +0000 2024,0,"1,79E+23",neutral,@awesomeposted seremm banget hutan buat bunuh diri,,awesomeposted,in,,0,0,0,https://x.com/Jeprongie/status/1793869899011596366,"1,43E+23",Jeprongie
"1,79E+23",Fri May 24 05:01:18 +0000 2024,0,"1,79E+23",negative,@ainilruffehe Haha bcs i dont need a validation. Suruh org bertenang pun salah ka? Dah kalau tkle calm down suruh je la dia bunuh diri. Gila punya mentaliti,,ainilruffehe,in,,0,0,0,https://x.com/___fffatenxyz/status/1793869862831567192,26215751,___fffatenxyz
"1,79E+23",Fri May 24 05:00:14 +0000 2024,1,"1,79E+23",negative,@dangaerious @tanyakanrl spill sosmed gurunya biar gw fintah balikgaransi bunuh diri,,dangaerious,in,,0,1,0,https://x.com/jeankelintv/status/1793869593804681601,"1,42E+23",jeankelintv
"1,79E+23",Fri May 24 05:00:08 +0000 2024,0,"1,79E+23",positive,@bobaedd @tanyarlfes Idol kok bunuh diri krn di rundung fans. Ya idol kpop,,bobaedd,in,,0,0,0,https://x.com/BoyHoras1/status/1793869569943375904,"1,50E+23",BoyHoras1
"1,79E+23",Fri May 24 04:49:04 +0000 2024,1,"1,79E+23",neutral,KAU BUNUH MATI DIRI KAU KERANA TUHAN SEMUA PERKATAAN,,,in,KUALA SELANGOR,0,0,0,https://x.com/in_muslem/status/1793866785479078109,1298362884,in_muslem
"1,79E+23",Fri May 24 04:44:04 +0000 2024,0,"1,79E+23",positive,gajadi bunuh diri aja udah alhamdulillah https://t.co/cNGWiWwvqw,https://pbs.twimg.com/media/GOUXL4AboAEYARB.jpg,,in,,0,0,0,https://x.com/indahhhhhja/status/1793865526479093934,"1,22E+22",indahhhhhja
"1,79E+23",Fri May 24 04:42:12 +0000 2024,0,"1,79E+23",positive,@Sigmahalim @kadrunmampos Lha iya.. Tawakal kan artinya penyandaran hati pada Sang Khaliq.. Keseimbangan membuat mrk engga punya target jadi Dirut Menteri atau kaya raya.. Yang utama dia tidak merasa BERDOSA BESAR berkhianat. Perhatikan yg bunuh diri; koruptor agen rahasia dan semacamnya..,,Sigmahalim,in,,0,1,0,https://x.com/RoedsMandoya/status/1793865054766731469,518399416,RoedsMandoya
"1,79E+23",Fri May 24 04:40:07 +0000 2024,0,"1,79E+23",neutral,@meinmokhtar Mungkin rumah pernah org bunuh diri atau haunted,,meinmokhtar,in,,0,0,0,https://x.com/kinakusut/status/1793864531447533971,563514599,kinakusut
"1,79E+23",Fri May 24 04:35:20 +0000 2024,0,"1,79E+23",positive,kita hruus alay agar ndak bunuh diri,,,in,,0,0,0,https://x.com/demeltri/status/1793863327342629356,"1,78E+23",demeltri
"1,79E+23",Fri May 24 04:30:14 +0000 2024,0,"1,79E+23",positive,@ian_7823 Gk mau nge judge. Tapi gimana kondisi orang yang khawatir dapat kabar kalau kritis kehabisa darah karena mau coba bunuh diri. Wahh gila sihh mau berdiri aja susah sangking gemetar ngelihat teman sendiri.,,ian_7823,in,"Medan Kota, Indonesia",0,0,0,https://x.com/si_giel/status/1793862045437444469,"1,47E+23",si_giel
"1,79E+23",Fri May 24 01:11:44 +0000 2024,0,"1,79E+23",neutral,4! Bunuh diri!,,,in,Tanah Kuburan C,0,0,0,https://x.com/rosessafron/status/1793812091067105362,"1,56E+23",rosessafron
"1,79E+23",Fri May 24 00:57:24 +0000 2024,0,"1,79E+23",positive,@Qiqicampjamaica @gbrieled @Tokopaediii @idextratime @cfbayern Liat lagi ke komposisi pemain. Naek EPL gak beli pemain sama aja bunuh diri. Burnley di selamatkan kompany sebelum kompany dateng burnley banyak hutang. Makanya mereka adem ayem degradasi jg. dpt duit gede juara bukan buat beli pemaen tp buat nombokin hutang.,,Qiqicampjamaica,in,indonesia,0,0,0,https://x.com/Kangkardus/status/1793808483126739030,"1,75E+23",Kangkardus
"1,79E+23",Fri May 24 00:45:36 +0000 2024,1,"1,79E+23",positive,PNS Semarang mati dibakar sampe kepala n tangannya putus trs aparat menarasikannya dia bunuh diri itu krn jd saksi korupsi blm lg Novel Baswedan yg matanya sampe buta pas ngotot mau mengungkap kasus mega korupsi. Rakyat jelata suruh lapor? bro not taking seriously for sure WKWK,,,in,Outer Planet,0,0,0,https://x.com/zedtheoneside/status/1793805514352349364,"1,40E+23",zedtheoneside
"1,79E+22",Fri May 24 00:41:47 +0000 2024,0,"1,79E+22",neutral,opini bunuh diri : ini sih harusnya nct juga ikutan diboikot,,,in,,0,0,0,https://x.com/cocollemon/status/1793804555236651084,"1,27E+23",cocollemon
"1,79E+22",Fri May 24 00:29:52 +0000 2024,0,"1,79E+22",neutral,Segitunya sampe bunuh diri karena kalah,,,in,bookland,0,0,0,https://x.com/bookadicvt/status/1793801553054446077,"1,77E+23",bookadicvt
"1,79E+22",Fri May 24 00:19:11 +0000 2024,0,"1,79E+22",positive,@InD4hR4tnA Harga diri terduga korupsi minimal Bunuh diri lah masa mengundurkan diri dari kepemerintahan,,InD4hR4tnA,in,,0,0,0,https://x.com/sunarso1327dkn/status/1793798866611077152,"1,63E+23",sunarso1327dkn
"1,79E+22",Fri May 24 00:10:03 +0000 2024,0,"1,79E+22",negative,@InD4hR4tnA Hrsnya bunuh diri klo emang tinggi Harga Dirinya,,InD4hR4tnA,in,,0,0,0,https://x.com/Mas_Ganzd/status/1793796566945534405,76564701,Mas_Ganzd
"1,79E+23",Thu May 23 23:43:26 +0000 2024,0,"1,79E+23",positive,@00_00Zero taxi driver (ada 2 season). kalo kaka belum pernah nntn harus bgt nonton kak! ini ttg layanan taksi yang ngebantu orang2 kesusahan dan punya niat bunuh diri aja. banyak bgt pelajaran yg bisa diambil dari drama ini.. bagus ceritanya tiap eps beda &amp; seru bangettt!,,viosstor,in,all e-wallet & qris,0,1,0,https://x.com/viosstor/status/1793789870340726851,"1,50E+23",viosstor
"1,79E+23",Thu May 23 23:41:26 +0000 2024,0,"1,79E+23",positive,🇮🇶/PHP/🇮🇱 'Perlawanan Islam di Irak' mengumumkan bahwa mereka telah menyerang sasaran penting militer di wilayah Eilat dengan drone bunuh diri. https://t.co/bS0meEjIux,https://pbs.twimg.com/ext_tw_video_thumb/1793789290285264896/pu/img/xOfSOImbMXs0B2UG.jpg,,in,"Kalimantan Timur, Indonesia",0,0,0,https://x.com/Alfakir2770/status/1793789365719892129,"9,89E+22",Alfakir2770
"1,79E+23",Thu May 23 23:26:49 +0000 2024,0,"1,79E+23",positive,@kwursus @convomf Kalau hantu diasosiasikan dg arwah org yg sudah mati percaya. Karena beberapa arwah memang ga ngumpul di kuburan tapi ada yg gentayangan contoh arwah org bunuh diri. Dia bakalan selalu di tempat dia bunuh diri itu.,,kwursus,in,"Paris, France",0,0,0,https://x.com/Ian_Patek/status/1793785686946123859,"1,60E+23",Ian_Patek
"1,79E+23",Thu May 23 23:17:42 +0000 2024,0,"1,79E+23",neutral,@geloraco Mas @nadiemmakarim kok malah memajukan FinTech. Namanya hutang hrs tetap di bayar. Pengeluaran&amp; pendapatan worst case hrs imbang. Kalau pendapatan tyt LBH kecil dr total biaya hidup kan bunuh diri namanya. Gak seru nih org. @OmbudsmanRI137 @LAPOR1708 @DPR_RI @anasurbaningrum,,geloraco,in,,0,0,0,https://x.com/roymarkun88/status/1793783395035869315,"1,48E+23",roymarkun88
"1,79E+23",Thu May 23 23:16:49 +0000 2024,0,"1,79E+23",positive,Bener-bener harus menjaga diri dan keluarga dari uang haram. Efeknya makin keliatan di masyarakat bunuh-bunuhan makin gampang maksiat makin enteng. Rusak-rusak,,,in,AG-AB-E,0,0,0,https://x.com/ubayprakosoo/status/1793783170753794291,152534024,ubayprakosoo
"1,79E+23",Thu May 23 22:58:39 +0000 2024,1,"1,79E+23",neutral,@romoatheist @jokowi @BNPTRI @Kemenag_RI @YaqutCQoumas @ListyoSigitP @DivHumas_Polri Sudah brpa bom yng meledak di kampungmu dibandingkan dg sdh brpa ibu ibu yg bunuh diri dan anak anak yg mati kelaparan? Siapa yg lebih radikal? Jkw mu (pencipta kemiskinan) atau poster diatas? Jawab jujur.,,romoatheist,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/eichBibi/status/1793778600455643396,4092938480,eichBibi
"1,79E+23",Thu May 23 22:56:46 +0000 2024,1,"1,79E+23",neutral,DIA TAHU AMALAN DORANG BUNUH DIRI LEPAS TU DORANG LARI KAT KORANG.,,,in,KUALA SELANGOR,0,0,0,https://x.com/in_muslem/status/1793778123366113285,1298362884,in_muslem
"1,79E+23",Thu May 23 22:39:07 +0000 2024,0,"1,79E+23",positive,Kalau BKN dari dukungan ortu LBH teman² mungkin w udah mati bunuh diri karena depresi. Harus bisa kendali diri. Menata hidup dan harus tetap kelihatan tenang. Jadilah aku versi sekarang guru yang ceria padahal dibelakang sambil Ya Allah Ya Allah Ya Allah.,,,in,,0,0,0,https://x.com/gwenchanay63020/status/1793773682571268494,"1,74E+22",gwenchanay63020
"1,79E+23",Thu May 23 22:30:17 +0000 2024,168,"1,79E+23",neutral,hutan bunuh diri ️ https://t.co/9GYE7rqBqS,https://pbs.twimg.com/ext_tw_video_thumb/1793771404086915072/pu/img/PZlzQYKl4y09DnKH.jpg,awesomeposted,in,,0,4,19,https://x.com/awesomeposted/status/1793771460240211978,"1,55E+23",awesomeposted
"1,79E+23",Thu May 23 22:24:55 +0000 2024,0,"1,79E+23",neutral,BUNUH DIRI POSTPONED,,,in,He/Him,0,0,0,https://x.com/ItsMozartrella/status/1793770108437123285,"1,01E+23",ItsMozartrella
